rat,group,session,trial,duration,iti,reinforced,criterion
52,5s,4,4,10.253999999999998,3.8760000000000048,1,10
52,5s,4,5,2.11399999999999,5.446000000000012,0,10
52,5s,4,6,0.2259999999999991,0.1280000000000001,0,10
52,5s,4,7,11.594000000000008,4.3160000000000025,1,10
52,5s,4,8,6.905999999999992,5.201999999999998,0,10
52,5s,4,9,4.671999999999997,0.028000000000005798,0,10
52,5s,4,10,0.6360000000000099,0.11399999999999011,0,10
52,5s,4,11,0.6700000000000159,0.027999999999991587,0,10
52,5s,4,12,1.4819999999999993,0.17600000000001614,0,10
52,5s,4,13,0.907999999999987,0.07400000000001228,0,10
52,5s,4,14,1.2600000000000193,0.018000000000000682,0,10
52,5s,4,15,1.1659999999999968,0.058000000000021146,0,10
52,5s,4,16,9.515999999999991,6.734000000000009,0,10
52,5s,4,17,8.834000000000003,6.171999999999997,0,10
52,5s,4,18,9.841999999999985,5.27200000000002,0,10
52,5s,4,19,11.262,3.705999999999989,1,10
52,5s,4,20,8.538000000000011,5.225999999999999,0,10
52,5s,4,21,11.861999999999995,4.5120000000000005,1,10
52,5s,4,22,9.850000000000023,5.375999999999976,0,10
52,5s,4,23,1.2479999999999905,0.146000000000015,0,10
52,5s,4,24,0.11599999999998545,0.12999999999999545,0,10
52,5s,4,25,11.255999999999972,3.680000000000007,1,10
52,5s,4,26,10.682000000000016,4.552000000000021,1,10
52,5s,4,27,11.613999999999976,5.175999999999988,1,10
52,5s,4,28,1.1299999999999955,0.033999999999991815,0,10
52,5s,4,29,10.887999999999977,3.665999999999997,1,10
52,5s,4,30,11.713999999999999,5.425999999999988,1,10
52,5s,4,31,10.816000000000031,4.335999999999956,1,10
52,5s,4,32,13.762,4.550000000000011,1,10
52,5s,4,33,12.244000000000028,4.6819999999999595,1,10
52,5s,4,34,11.336000000000013,4.7900000000000205,1,10
52,5s,4,35,0.6680000000000064,0.18000000000000682,0,10
52,5s,4,36,0.9539999999999509,0.018000000000029104,0,10
52,5s,4,37,0.9139999999999873,5.196000000000026,0,10
52,5s,4,38,1.3979999999999677,0.15399999999999636,0,10
52,5s,4,39,13.716000000000008,3.255999999999972,1,10
52,5s,4,40,11.608000000000004,4.545999999999992,1,10
52,5s,4,41,13.956000000000017,5.297999999999945,1,10
52,5s,4,42,12.132000000000062,4.851999999999975,1,10
52,5s,4,43,10.590000000000032,5.008000000000038,1,10
52,5s,4,44,10.105999999999995,6.177999999999997,1,10
52,5s,4,45,12.370000000000005,4.596000000000004,1,10
52,5s,4,46,8.64799999999991,5.304000000000087,0,10
52,5s,4,47,0.5240000000000009,0.07599999999990814,0,10
52,5s,4,48,1.419999999999959,0.14400000000000546,0,10
52,5s,4,49,11.634000000000015,3.509999999999991,1,10
52,5s,4,50,11.942000000000007,6.351999999999975,1,10
52,5s,4,51,9.399999999999977,5.208000000000084,0,10
52,5s,4,52,10.785999999999945,6.725999999999999,1,10
52,5s,4,53,10.326000000000022,4.788000000000011,1,10
52,5s,4,54,11.75,6.087999999999965,1,10
52,5s,4,55,12.218000000000075,5.0779999999999745,1,10
52,5s,4,56,12.101999999999975,5.8700000000000045,1,10
52,5s,4,57,11.659999999999968,14.522000000000048,1,10
52,5s,4,58,12.29200000000003,4.283999999999992,1,10
52,5s,4,59,10.42599999999993,5.831999999999994,1,10
52,5s,4,60,1.9400000000000546,0.16599999999993997,0,10
